"","strategy","QALYs","cost","sample","grp"
"378","st_Current",-0.00461568196147647,283.740139129342,126,"Group 1"
"379","st_Baloxavir",-0.0014732356843582,384.169800713201,127,"Group 1"
"380","st_Oseltamivir",-0.00209277648584325,387.915026154622,127,"Group 1"
"381","st_Current",-0.00295807734619951,283.963255441977,127,"Group 1"
"382","st_Baloxavir",-0.00137618039755815,404.617741010591,128,"Group 1"
"383","st_Oseltamivir",-0.0019413555154186,398.822991836061,128,"Group 1"
"384","st_Current",-0.00338690294431855,315.707228641231,128,"Group 1"
"385","st_Baloxavir",-0.00199668308092266,426.038835907469,129,"Group 1"
"386","st_Oseltamivir",-0.00252674307860703,417.794018017539,129,"Group 1"
"387","st_Current",-0.00347292280626587,332.021725448017,129,"Group 1"
"388","st_Baloxavir",-0.00163571879631196,338.770488096618,130,"Group 1"
"389","st_Oseltamivir",-0.00215373315091754,316.765158081068,130,"Group 1"
"390","st_Current",-0.00307522460978237,241.252520608214,130,"Group 1"
"391","st_Baloxavir",-0.00151745465631189,380.025339290957,131,"Group 1"
"392","st_Oseltamivir",-0.00204514359258471,381.220081623921,131,"Group 1"
"393","st_Current",-0.0027488285969439,279.971390523646,131,"Group 1"
"394","st_Baloxavir",-0.00223628990418219,372.354607343406,132,"Group 1"
"395","st_Oseltamivir",-0.00255425383034851,343.955271042406,132,"Group 1"
"396","st_Current",-0.004248473047795,276.171632122436,132,"Group 1"
"397","st_Baloxavir",-0.00221892356558559,320.628996625036,133,"Group 1"
"398","st_Oseltamivir",-0.00266548908017881,290.296011899612,133,"Group 1"
"399","st_Current",-0.00419623628104346,243.072397552039,133,"Group 1"
"400","st_Baloxavir",-0.00164522359991543,371.831246263454,134,"Group 1"
"401","st_Oseltamivir",-0.00254022215345806,381.614623892752,134,"Group 1"
"402","st_Current",-0.00289923326099134,288.700964191722,134,"Group 1"
"403","st_Baloxavir",-0.00177031429368541,385.81721632492,135,"Group 1"
"404","st_Oseltamivir",-0.00242197842689769,385.181652579925,135,"Group 1"
"405","st_Current",-0.00316643931775508,290.04997330518,135,"Group 1"
"406","st_Baloxavir",-0.00151899458754364,384.567084241312,136,"Group 1"
"407","st_Oseltamivir",-0.00204880798244173,354.137211042766,136,"Group 1"
"408","st_Current",-0.00287868797363737,288.914390822892,136,"Group 1"
"409","st_Baloxavir",-0.00168610525975386,388.51696539889,137,"Group 1"
"410","st_Oseltamivir",-0.00241278754653143,361.270961352283,137,"Group 1"
"411","st_Current",-0.00348210424805249,300.817223863379,137,"Group 1"
"412","st_Baloxavir",-0.00150034630949202,439.619963889362,138,"Group 1"
"413","st_Oseltamivir",-0.00215916619795148,404.869198150382,138,"Group 1"
"414","st_Current",-0.00323397738115953,348.480397139265,138,"Group 1"
"415","st_Baloxavir",-0.00195546908406214,387.134414645763,139,"Group 1"
"416","st_Oseltamivir",-0.00269100097469406,359.660293510274,139,"Group 1"
"417","st_Current",-0.00294030553852065,277.133161242636,139,"Group 1"
"418","st_Baloxavir",-0.00186239662379333,386.736117642372,140,"Group 1"
"419","st_Oseltamivir",-0.00253476014899844,367.888485671884,140,"Group 1"
"420","st_Current",-0.00355594024803601,304.975503143609,140,"Group 1"
"421","st_Baloxavir",-0.00133489941128474,321.73648740319,141,"Group 1"
"422","st_Oseltamivir",-0.00180784007793358,318.353698537637,141,"Group 1"
"423","st_Current",-0.0025379544312458,221.932730390934,141,"Group 1"
"424","st_Baloxavir",-0.00182628349483065,360.781949438169,142,"Group 1"
"425","st_Oseltamivir",-0.00260788445976771,344.105376688559,142,"Group 1"
"426","st_Current",-0.00336904999494964,262.584051097995,142,"Group 1"
"427","st_Baloxavir",-0.00180220940788582,331.235318586445,143,"Group 1"
"428","st_Oseltamivir",-0.00227740015752627,317.912225482726,143,"Group 1"
"429","st_Current",-0.00354255748659727,250.425122535391,143,"Group 1"
"430","st_Baloxavir",-0.00187643586892634,407.547075560241,144,"Group 1"
"431","st_Oseltamivir",-0.00265357110659706,386.280315654181,144,"Group 1"
"432","st_Current",-0.00402682873817134,320.582368945457,144,"Group 1"
"433","st_Baloxavir",-0.00169112185214579,521.270762687501,145,"Group 1"
"434","st_Oseltamivir",-0.00208987619654082,480.379968755348,145,"Group 1"
"435","st_Current",-0.00366433556090125,431.591444690607,145,"Group 1"
"436","st_Baloxavir",-0.00190419625838931,283.941231850347,146,"Group 1"
"437","st_Oseltamivir",-0.00250270687960316,268.153088227884,146,"Group 1"
"438","st_Current",-0.00399840229680124,200.661519599909,146,"Group 1"
"439","st_Baloxavir",-0.00155786786526595,476.743078894467,147,"Group 1"
"440","st_Oseltamivir",-0.00190008137377736,451.732905695188,147,"Group 1"
"441","st_Current",-0.00273346867430361,365.835083626819,147,"Group 1"
"442","st_Baloxavir",-0.00220724733016005,435.934121757802,148,"Group 1"
"443","st_Oseltamivir",-0.00271838898087847,412.909079797447,148,"Group 1"
"444","st_Current",-0.0037478234775345,333.515028011734,148,"Group 1"
"445","st_Baloxavir",-0.0019129760910226,433.698092596526,149,"Group 1"
"446","st_Oseltamivir",-0.0023276916091908,374.418489520323,149,"Group 1"
"447","st_Current",-0.00303393395075744,338.038107694166,149,"Group 1"
"448","st_Baloxavir",-0.00155818724936027,305.838837733843,150,"Group 1"
"449","st_Oseltamivir",-0.00249857710415428,288.728546100479,150,"Group 1"
"450","st_Current",-0.00337640632482794,218.10054256893,150,"Group 1"
"451","st_Baloxavir",-0.00171342005975083,510.066981961856,151,"Group 1"
"452","st_Oseltamivir",-0.00239183456623803,489.393534913856,151,"Group 1"
"453","st_Current",-0.00441606700093719,426.182932153534,151,"Group 1"
"454","st_Baloxavir",-0.00159782109859535,380.439118243233,152,"Group 1"
"455","st_Oseltamivir",-0.0019801411810272,357.300034617059,152,"Group 1"
"456","st_Current",-0.00317076024511805,300.312418054618,152,"Group 1"
"457","st_Baloxavir",-0.00211222917288888,457.414392907836,153,"Group 1"
"458","st_Oseltamivir",-0.00311796214274708,470.561024303849,153,"Group 1"
"459","st_Current",-0.00390090627496305,362.981668495511,153,"Group 1"
"460","st_Baloxavir",-0.00149125277620551,318.86406918777,154,"Group 1"
"461","st_Oseltamivir",-0.00207580534871882,319.769315436285,154,"Group 1"
"462","st_Current",-0.00318813287466972,232.576002164849,154,"Group 1"
"463","st_Baloxavir",-0.00179215875190652,383.290758422763,155,"Group 1"
"464","st_Oseltamivir",-0.00244975714954871,369.159455411126,155,"Group 1"
"465","st_Current",-0.00317452795247352,270.874646910818,155,"Group 1"
"466","st_Baloxavir",-0.00169994674960491,385.300578199136,156,"Group 1"
"467","st_Oseltamivir",-0.00203870759485337,354.284177547369,156,"Group 1"
"468","st_Current",-0.00304969341531434,282.984858059494,156,"Group 1"
"469","st_Baloxavir",-0.00163666447424127,346.37819009997,157,"Group 1"
"470","st_Oseltamivir",-0.00248391403380674,344.199702125649,157,"Group 1"
"471","st_Current",-0.00342983061859409,258.169661862901,157,"Group 1"
"472","st_Baloxavir",-0.00186429212958971,357.019879759163,158,"Group 1"
"473","st_Oseltamivir",-0.00215397784751727,328.980695587914,158,"Group 1"
"474","st_Current",-0.00333534680697857,261.271954881878,158,"Group 1"
"475","st_Baloxavir",-0.00156140452262682,441.798153467917,159,"Group 1"
"476","st_Oseltamivir",-0.00222155840942753,394.298369954773,159,"Group 1"
"477","st_Current",-0.00326393848703936,357.363637180104,159,"Group 1"
"478","st_Baloxavir",-0.00176211008914558,415.990849563386,160,"Group 1"
"479","st_Oseltamivir",-0.00238152211329814,388.734156846597,160,"Group 1"
"480","st_Current",-0.00317324141353823,317.242537632171,160,"Group 1"
"481","st_Baloxavir",-0.00185713175710467,429.91550551069,161,"Group 1"
"482","st_Oseltamivir",-0.00232679565595777,417.772755285661,161,"Group 1"
"483","st_Current",-0.00337913364354718,345.836534862145,161,"Group 1"
"484","st_Baloxavir",-0.00207926227920478,413.520913204413,162,"Group 1"
"485","st_Oseltamivir",-0.00271743334962326,401.172568113227,162,"Group 1"
"486","st_Current",-0.00366884103953238,305.926600489565,162,"Group 1"
"487","st_Baloxavir",-0.00151579308520312,361.503416388842,163,"Group 1"
"488","st_Oseltamivir",-0.0022275571115559,359.82055846127,163,"Group 1"
"489","st_Current",-0.00307852201775409,273.144123885543,163,"Group 1"
"490","st_Baloxavir",-0.00205212164911237,386.863434124845,164,"Group 1"
"491","st_Oseltamivir",-0.002364534545138,386.755096850456,164,"Group 1"
"492","st_Current",-0.00357674670127396,302.769445067448,164,"Group 1"
"493","st_Baloxavir",-0.00168492652159511,355.210940913732,165,"Group 1"
"494","st_Oseltamivir",-0.00238841373975524,370.553466436243,165,"Group 1"
"495","st_Current",-0.00274966031929769,263.547714154431,165,"Group 1"
"496","st_Baloxavir",-0.00213771337212998,350.835049556466,166,"Group 1"
"497","st_Oseltamivir",-0.00242676066035428,332.740369339437,166,"Group 1"
"498","st_Current",-0.00356321651022848,256.567595991255,166,"Group 1"
"499","st_Baloxavir",-0.00264458959296982,360.880695400393,167,"Group 1"
"500","st_Oseltamivir",-0.00296862990048521,365.731144440499,167,"Group 1"
"501","st_Current",-0.00399124761149477,265.517275984448,167,"Group 1"
"502","st_Baloxavir",-0.00149497050323316,360.934600019791,168,"Group 1"
"503","st_Oseltamivir",-0.00194196932353502,336.89347361704,168,"Group 1"
"504","st_Current",-0.00285442666380503,265.722394164111,168,"Group 1"
"505","st_Baloxavir",-0.0019329354186205,354.988184196307,169,"Group 1"
"506","st_Oseltamivir",-0.00248635043042463,318.047426919102,169,"Group 1"
"507","st_Current",-0.00357901626401776,264.573817318772,169,"Group 1"
"508","st_Baloxavir",-0.0015198123958506,303.12325948428,170,"Group 1"
"509","st_Oseltamivir",-0.00227110933363422,301.558915564072,170,"Group 1"
"510","st_Current",-0.00356595282686174,215.436213548222,170,"Group 1"
"511","st_Baloxavir",-0.00175158180048311,388.630655028741,171,"Group 1"
"512","st_Oseltamivir",-0.00219140035261873,370.97429370232,171,"Group 1"
"513","st_Current",-0.00355696031909118,294.841136312447,171,"Group 1"
"514","st_Baloxavir",-0.0018956823595631,386.299430310855,172,"Group 1"
"515","st_Oseltamivir",-0.0025359750187013,355.642763615051,172,"Group 1"
"516","st_Current",-0.00426701683167197,296.237826924898,172,"Group 1"
"517","st_Baloxavir",-0.00229818567045218,443.516534231111,173,"Group 1"
"518","st_Oseltamivir",-0.0029721709269669,432.67569805002,173,"Group 1"
"519","st_Current",-0.00425341367190882,340.657925136532,173,"Group 1"
"520","st_Baloxavir",-0.00170953635547983,359.506599798124,174,"Group 1"
"521","st_Oseltamivir",-0.00250840583126081,347.766382028235,174,"Group 1"
"522","st_Current",-0.00323847614073576,272.514024835348,174,"Group 1"
"523","st_Baloxavir",-0.00167070350594253,393.953737914282,175,"Group 1"
"524","st_Oseltamivir",-0.00266132707850993,401.885231783291,175,"Group 1"
"525","st_Current",-0.00334151373736867,302.993854722689,175,"Group 1"
"526","st_Baloxavir",-0.00181301039428283,389.829341974373,176,"Group 1"
"527","st_Oseltamivir",-0.00234935111056394,379.364659219233,176,"Group 1"
"528","st_Current",-0.00316025267545185,286.777874584303,176,"Group 1"
"529","st_Baloxavir",-0.00183394469155699,312.877578770014,177,"Group 1"
"530","st_Oseltamivir",-0.00196626438537065,307.573139313852,177,"Group 1"
"531","st_Current",-0.0030653467301219,211.122645642533,177,"Group 1"
"532","st_Baloxavir",-0.00140013964946676,347.346584713218,178,"Group 1"
"533","st_Oseltamivir",-0.00219687940871513,320.115861974741,178,"Group 1"
"534","st_Current",-0.00274204110267109,249.52311080066,178,"Group 1"
"535","st_Baloxavir",-0.00189205677555398,489.372783930801,179,"Group 1"
"536","st_Oseltamivir",-0.00234106986169351,464.468575626499,179,"Group 1"
"537","st_Current",-0.00288065180476056,374.227978131672,179,"Group 1"
"538","st_Baloxavir",-0.00176364700962611,417.569140424786,180,"Group 1"
"539","st_Oseltamivir",-0.00229069917912042,407.653830658231,180,"Group 1"
"540","st_Current",-0.00367026644222721,328.732524189649,180,"Group 1"
"541","st_Baloxavir",-0.00179037102109195,326.708781416932,181,"Group 1"
"542","st_Oseltamivir",-0.00239045620103727,327.946743037985,181,"Group 1"
"543","st_Current",-0.0039441666024025,244.054756655953,181,"Group 1"
"544","st_Baloxavir",-0.00176182832903753,399.337829442999,182,"Group 1"
"545","st_Oseltamivir",-0.00200668196366859,390.019584628909,182,"Group 1"
"546","st_Current",-0.00289734657606228,299.241519107097,182,"Group 1"
"547","st_Baloxavir",-0.00185349662261223,438.855420988424,183,"Group 1"
"548","st_Oseltamivir",-0.00262773513896826,413.744026052807,183,"Group 1"
"549","st_Current",-0.00298245147292314,326.224867851997,183,"Group 1"
"550","st_Baloxavir",-0.00154975919671847,331.165012716507,184,"Group 1"
"551","st_Oseltamivir",-0.00212022573291039,309.689377105084,184,"Group 1"
"552","st_Current",-0.00299481406661664,225.126075169387,184,"Group 1"
"553","st_Baloxavir",-0.00152283561606754,414.469516795822,185,"Group 1"
"554","st_Oseltamivir",-0.00216997019051689,400.958208180488,185,"Group 1"
"555","st_Current",-0.00299374474400349,301.656366142075,185,"Group 1"
"556","st_Baloxavir",-0.00185289906486,318.299827023543,186,"Group 1"
"557","st_Oseltamivir",-0.00262875708747186,321.716705481077,186,"Group 1"
"558","st_Current",-0.00351549256278512,229.806721910949,186,"Group 1"
"559","st_Baloxavir",-0.00196395013754503,380.690748602405,187,"Group 1"
"560","st_Oseltamivir",-0.00268604641844378,384.921241564119,187,"Group 1"
"561","st_Current",-0.00392701193455075,295.320880474035,187,"Group 1"
"562","st_Baloxavir",-0.00194013564640778,457.844824175759,188,"Group 1"
"563","st_Oseltamivir",-0.00244884309004902,471.716138927978,188,"Group 1"
"564","st_Current",-0.003091781312042,358.449490693485,188,"Group 1"
"565","st_Baloxavir",-0.0018342910898301,470.721588428965,189,"Group 1"
"566","st_Oseltamivir",-0.00258835628770225,439.545153827609,189,"Group 1"
"567","st_Current",-0.00341783958048885,368.310159275794,189,"Group 1"
"568","st_Baloxavir",-0.00193239475400022,353.35913191203,190,"Group 1"
"569","st_Oseltamivir",-0.00279561006289681,349.38132148514,190,"Group 1"
"570","st_Current",-0.00364740510551831,246.379942290813,190,"Group 1"
"571","st_Baloxavir",-0.00162113186897986,433.032108002063,191,"Group 1"
"572","st_Oseltamivir",-0.00215610090715111,425.650712115183,191,"Group 1"
"573","st_Current",-0.00317652527040476,353.391459064725,191,"Group 1"
"574","st_Baloxavir",-0.00168194423234654,345.393617970465,192,"Group 1"
"575","st_Oseltamivir",-0.00232060858937451,325.963713677496,192,"Group 1"
"576","st_Current",-0.00347056930407144,254.209839402628,192,"Group 1"
"577","st_Baloxavir",-0.00165458301864913,431.854126342142,193,"Group 1"
"578","st_Oseltamivir",-0.00220166296594037,393.383964868672,193,"Group 1"
"579","st_Current",-0.00362670618574484,332.882264372924,193,"Group 1"
"580","st_Baloxavir",-0.0014247076566415,386.367672045938,194,"Group 1"
"581","st_Oseltamivir",-0.00204193295212322,371.848371936333,194,"Group 1"
"582","st_Current",-0.0032844893301906,290.404829857483,194,"Group 1"
"583","st_Baloxavir",-0.0014972594588841,364.814190898367,195,"Group 1"
"584","st_Oseltamivir",-0.00237798805264872,355.461456728081,195,"Group 1"
"585","st_Current",-0.00300287250390894,267.360358487667,195,"Group 1"
"586","st_Baloxavir",-0.00166222631830296,362.407149355239,196,"Group 1"
"587","st_Oseltamivir",-0.00250204977769026,355.529461345351,196,"Group 1"
"588","st_Current",-0.00329068975848754,271.56558553153,196,"Group 1"
"589","st_Baloxavir",-0.00131476897747681,216.16555096121,197,"Group 1"
"590","st_Oseltamivir",-0.00202669147753216,208.718763307656,197,"Group 1"
"591","st_Current",-0.00269965758668835,118.995842314302,197,"Group 1"
"592","st_Baloxavir",-0.00189447973274719,371.718903617314,198,"Group 1"
"593","st_Oseltamivir",-0.00209205305157626,348.436023966857,198,"Group 1"
"594","st_Current",-0.00361789317688328,279.593296277208,198,"Group 1"
"595","st_Baloxavir",-0.00184319422651173,332.700940370356,199,"Group 1"
"596","st_Oseltamivir",-0.0025034900399539,332.061128232629,199,"Group 1"
"597","st_Current",-0.00318683734897862,261.812962140561,199,"Group 1"
"598","st_Baloxavir",-0.00187548573685752,355.81884311458,200,"Group 1"
"599","st_Oseltamivir",-0.00231664460541246,334.840723411137,200,"Group 1"
"600","st_Current",-0.0037562297307064,270.674168795752,200,"Group 1"
"601","st_Baloxavir",-0.00154778954925292,385.419250581625,201,"Group 1"
"602","st_Oseltamivir",-0.00209304167964595,379.100531978824,201,"Group 1"
"603","st_Current",-0.00293247988096975,290.005310223824,201,"Group 1"
"604","st_Baloxavir",-0.00335819985146663,397.254422152375,202,"Group 1"
"605","st_Oseltamivir",-0.00372533503092263,356.479291540451,202,"Group 1"
"606","st_Current",-0.00472837203095617,296.17079862696,202,"Group 1"
"607","st_Baloxavir",-0.00175094259593509,460.45924961819,203,"Group 1"
"608","st_Oseltamivir",-0.00253614321642154,435.659944386226,203,"Group 1"
"609","st_Current",-0.00397150009701587,362.62333717337,203,"Group 1"
"610","st_Baloxavir",-0.00258856397006727,392.875738313144,204,"Group 1"
"611","st_Oseltamivir",-0.00310354156235504,354.491661643459,204,"Group 1"
"612","st_Current",-0.00411318888718885,285.256006185821,204,"Group 1"
"613","st_Baloxavir",-0.00490106882499264,372.744260408467,205,"Group 1"
"614","st_Oseltamivir",-0.00505685782572723,327.97121851933,205,"Group 1"
"615","st_Current",-0.00533524737224881,259.659924612375,205,"Group 1"
"616","st_Baloxavir",-0.00165873291208793,371.775114214492,206,"Group 1"
