"","nsamp","p_True_influ","d_TRAE","d_B","d_O","d_R","d_ILI","d_Com","d_Hos","d_ICU","p_B_Hos","p_B_S","p_B_O","p_B_B","p_B_P","p_O_Suscep_Hos","p_O_Suscep_S","p_O_Suscep_O","p_O_Suscep_B","p_O_Suscep_P","p_O_Res_Hos","p_O_Res_S","p_O_Res_O","p_O_Res_B","p_O_Res_P","p_ICU","p_B_Hos_Death","p_O_Hos_Death","p_O_Res_Hos_Death","q_ICU","q_Hos","q_S","q_O","q_B","q_P","q_ILI","q_TRAE","c_Outpatient","c_Test","c_B","c_O","c_Baseline","c_Inpatient","c_ICU","q_influ","p_HR","d_HR_B","d_HR_O","d_HR_R","d_HR_Hos","p_HR_B_Hos","p_HR_B_S","p_HR_B_O","p_HR_B_B","p_HR_B_P","p_HR_O_Suscep_Hos","p_HR_O_Suscep_S","p_HR_O_Suscep_O","p_HR_O_Suscep_B","p_HR_O_Suscep_P","p_HR_O_Res_Hos","p_HR_O_Res_S","p_HR_O_Res_O","p_HR_O_Res_B","p_HR_O_Res_P","p_HR_ICU","p_HR_B_Hos_Death","p_HR_O_Hos_Death","p_HR_O_Res_Hos_Death"
"22",22,1,6.44340609001193,56.4510205954796,54.071542847461,87.5401014861818,7.36285180583651,7.14701432586072,4.07014226374776,2.33226623041958,0.00321863402370569,0.00034716884049865,6.30310431731949e-06,0.0194504110377471,0.000384252431732221,0.00423022581504767,2.73564069396467e-20,7.57880614521807e-07,0.0335452978461283,7.33189951470613e-95,0.00749821289674596,0.00202732362316702,4.09114886651275e-13,0.0277755658731036,0.0833702243751493,0.0359613799250821,0.0496935703760375,0.0816916054838633,0.0938955199145493,0.522614735011587,0.718710828368839,0.107973504788729,0.160473934479308,0.144862660721178,0.190992378464405,0.353988430752653,0.203216217806249,214.395368199729,59.3094543851354,126.564975295423,108.973183387757,1.99228993524196,545.942857847335,1969.42832655425,0.17831728634107,0.278851360273503,72.4438016285647,86.7982160588679,101.28175579904,4.52546571538767,0.00476371224484808,0.00230092607644971,0.0057269392071989,0.0343255136459725,1.64482079178687e-53,0.0108030728363303,0.000190251454101549,0.00066480339012192,0.0128027959848714,2.29129431858603e-05,0.0193326012790648,0.0182176244489457,0.00909883486177208,0.0720031188729008,0.00107553789759422,0.149679827855674,0.0136326055998942,0.0968288230604337,0.127954815757703
"23",23,0.999999999999953,5.54872823877762,52.8695273546233,55.0884295843077,75.4164292843285,8.03474934567616,13.9869880730459,4.3179383346191,3.14532941923424,0.00244335671399528,0.0492930309402628,0.00268121064778458,0.0287165051065148,0.00264488780446937,0.00695282631727568,5.49381631407275e-08,0.00121139377991294,0.00291355666727384,1.30740900880475e-57,0.00594672130285895,0.0193958215653519,3.37234681516612e-22,0.0119166071859743,0.123212680869471,0.0321673290488012,0.032191922188162,0.064438682435578,0.103467271153496,0.556031538297888,0.619767451454313,0.161417036949008,0.129978153907752,0.140266673589396,0.270093183859496,0.292776060111193,0.193196714328502,142.48875741956,61.8303841212938,126.021791363523,91.0281062853017,1.93963467181144,761.346146008337,1995.61419285849,0.186249253408122,0.283346743018929,64.8961742760793,76.4677709066854,101.012708595537,6.42206461395492,0.00348803286488367,1.55588356045602e-05,3.31276721548486e-06,0.0392872659850684,1.12910002244681e-91,0.0100906461396652,0.00223359069283137,0.000186369862257199,0.0150494259517804,0.00236767548523399,0.0174686234096565,0.0318381025986592,0.00952879605856961,0.0826731046819783,0.000950293802841021,0.130482436770105,0.0562281130698686,0.102392897567913,0.12797340944845
"24",24,0.859966537076065,5.88126204172208,53.3216482079675,52.5015691853459,84.1738592197479,7.77195197861726,11.4028943697678,5.51375736473392,3.71876684625373,0.00408756997058052,0.00363762269346326,0.00171233916010905,0.0214143962441763,0.00302699349746791,0.00547695808967388,4.19347868421387e-07,3.31537818123592e-07,0.0177406659429039,6.04305733548683e-102,0.00791864439827048,0.0066734936085735,1.52234238437222e-05,0.0360893823903793,0.0280571682149266,0.0358593111464268,0.0339209657824022,0.0764151323499223,0.0875373184022302,0.600981322301433,0.58942553287338,0.192903522588692,0.136883341893754,0.139924652467917,0.0769131242943837,0.306950476009447,0.161199047168532,127.672755297733,62.5728332524498,118.459778223019,99.0584388465213,1.91960156095469,593.025281685605,1967.04747953902,0.197630073722466,0.278307891626262,76.8323231997501,83.048010411456,105.26410987186,5.08087291334525,0.000703568020929621,0.000345487956862853,5.10604033040668e-07,0.0346938966991307,1.35632751850539e-11,0.0127205445784655,7.47435429149547e-05,0.000339993222368853,0.0154171813927366,0.0038128382058024,0.0164679055394934,0.017503155793159,0.00293347260038201,0.0749924517746502,0.0151759861466127,0.12628294986263,0.097455272734238,0.0819937565178137,0.140997190827442
"25",25,0.99999999985125,6.50511035075979,55.0359501342355,50.8301334845807,78.7200250673423,8.15297317557263,8.5070723400598,4.89905253123332,1.93348049882017,0.00163356702083005,0.00563520311617429,0.00140017643399743,0.0139385065120068,0.00176697573024816,0.0043879876153717,0.000102846453068218,0.000170397608843341,0.0292366214271844,7.35406600315159e-10,0.00673881428540167,0.0109827098575808,1.42086461970269e-140,0.0533449305652248,0.0635439050807519,0.0369987507797308,0.0196966760679142,0.0635945951765391,0.0912861654538702,0.522785513685579,0.67274558642617,0.120690343047887,0.154584795744723,0.144218302611418,0.16287943922147,0.246046804467291,0.158642635670508,234.856863800193,61.5017126087626,124.481532111765,80.0722219449221,1.68806243576437,640.615851319274,2011.99011609142,0.18097996845521,0.280695265860234,77.0591422541242,83.6116327608896,103.002543774463,4.99015621329387,0.00309748650718832,0.00568945077876117,8.29973542236647e-42,0.00947657425125373,1.73405911042280e-12,0.0122172029023682,0.0121337331511561,9.43894423707533e-05,0.0265132648479058,0.00786465984416449,0.0210389346240654,0.0307435843962295,0.00225057150926987,0.0765525220802995,0.0165550842415329,0.122213367478729,0.0534623462561939,0.109760012336964,0.121652500895478
"26",26,1,4.96091075191431,51.0612357195945,53.0631344738721,78.8881750099654,7.82320957335815,6.01982638021873,2.86183177723125,2.53712441758861,0.00279403757896375,0.00084037187829149,0.00286617751293238,0.0449568273232612,9.36255051834562e-05,0.00459132039539056,3.20487531330694e-08,5.50538169236885e-06,0.0119440708728156,6.29752448256296e-43,0.00685239111900365,0.0111974005886015,2.37365689358468e-13,0.0289390366802924,0.0278411033933099,0.0347031799437105,0.0326686096499259,0.063936781702795,0.0892665647513793,0.463692568029276,0.66124309997432,0.151166811332872,0.160668167153164,0.178193308072637,0.0585617056170026,0.285682458285705,0.21992628736315,177.650634172685,56.5773589018753,119.060808075184,113.932209424104,1.69062309221245,663.39925807062,1992.80840986198,0.164377439780765,0.274542134992418,68.6545622428813,79.9748589381318,93.8133651315041,3.93778854076264,0.0027082768369931,0.00354757800970498,0.00806945739461437,0.0109647861405354,7.06231429492837e-182,0.00831868002666278,0.000517871125100367,0.000145159836732503,0.0191576442378314,0.002571569009069,0.0140515456102501,0.0110177630138959,0.00528455529971429,0.0723242858126703,0.0305988881328959,0.146894638692803,0.0315669469671307,0.110492728853543,0.138605558767249
"27",27,1,4.76406224516621,50.8080324427312,51.1550797902491,86.5038450733359,8.05015880932257,6.51274991853943,4.32639113215169,4.00979902828288,0.00405126424949339,0.00092098021005424,1.16236037289129e-05,0.0406703678178439,0.00454615484748278,0.00444423149530964,7.38108675794331e-76,0.00162155340592922,0.00599021998688192,1.23579349243726e-11,0.00576556855491831,0.0410741902841531,7.73842745784765e-142,0.0328625601689358,0.0279452334252245,0.0333590079565544,0.0323544502235117,0.0689492541262284,0.0776938794698025,0.482584566853185,0.642292255635322,0.159321451222596,0.133097391425278,0.176941946115513,0.0370021995939289,0.329994943398897,0.229061043687593,132.920051743503,58.106967254851,123.334516070937,99.5978703632217,2.48377083677017,665.589678335427,1932.31822398516,0.1508921741671,0.276316125496666,75.4027582151241,86.3291549316026,103.921540566439,4.39882917263536,0.00737533346571577,6.52532311588195e-05,4.01730695701746e-08,0.0180668124302549,6.20740637208851e-93,0.0107311862670532,0.00136492901783423,0.000166210008202244,0.0568347611116979,0.00208057502363708,0.0162495339391671,0.0169075412154028,0.00031271162249633,0.0675618815223726,0.00470165086683013,0.132191438833456,0.0253289513902227,0.0933937706955536,0.138638244803006
"28",28,0.99987069249087,6.37310474442083,49.2332134328426,52.8697727615429,72.7140038830235,7.8293017933176,12.0999902557837,6.01341670298511,3.99526550318195,0.00386646820302879,0.000986508541661596,0.00579383306939801,0.0119954883760894,0.0217272951576891,0.0053737427589232,1.33070293901132e-24,0.0359723715803099,0.0185440601284979,1.19064677694569e-26,0.00867938790602135,0.0276436052775586,4.61569570308526e-19,0.0572844591205121,0.0964818848285977,0.0340834941810168,0.0388318635740468,0.0648234450176604,0.0884972590851047,0.532263028262979,0.650093576500723,0.12841419016333,0.157832515082211,0.148269499190091,0.100137470985129,0.197573846286096,0.220408459592915,204.651672862604,61.0482838372364,123.127916780168,72.3734571942812,2.17735069026144,735.126894739072,1983.02914621764,0.210715853052542,0.26808821346058,71.5422271855205,85.0996845589569,96.3162831408907,4.75494716419586,0.00199473807683172,0.00130266249746384,2.50309194389588e-18,0.0119430505653529,4.03888293152581e-25,0.0131996588566604,0.00619089646613817,2.10014391408852e-05,0.0305221323598039,0.0195073971779142,0.0219217901941961,0.00959255769119677,0.000133890355130797,0.0821574720055975,0.0012816194902983,0.123182392226079,0.0171869743915234,0.0942979618080734,0.140538938139362
"29",29,0.99958114417461,7.99838984730174,52.1739956494164,53.2879316461343,74.1583924513703,8.04077554610673,8.38278293698564,4.05770560913315,2.56262275786099,0.00240751208201624,0.0147928625819787,0.0131245493496528,0.0176430231537861,0.000260411001282868,0.00414611356699112,2.8281389984625e-64,0.000224933432771503,0.0076322539211673,1.6064119201498e-11,0.00739778581462016,0.0159882181016241,3.4821191969972e-25,0.115642021816089,0.0252399678859713,0.0355989423140816,0.0245807845835495,0.0726656175439761,0.0920277508417508,0.547895437542751,0.623682204667342,0.153028821340967,0.167603604815969,0.178125487157581,0.0837871788016647,0.244551229386195,0.149427581540564,194.817184978112,54.0999561235131,128.333071776644,67.8922757272088,2.27218427471208,710.227677719778,1995.40804373956,0.244266982480007,0.275620535844012,73.125767938735,83.5122336996428,115.739407333021,5.48024717202039,0.00356856702510784,2.71277385335615e-05,1.58770838829634e-99,0.019643648228394,2.58981417307406e-26,0.0111679241966448,0.0146981501963506,0.000335857851088609,0.0377448760909777,0.0035539696386732,0.0112118010340168,0.0483200478076653,0.0304958230088815,0.111383087688163,0.00563652057519424,0.143730569344919,0.0450431349893212,0.117073485970852,0.134571770498261
"30",30,1,7.47978486431448,56.3931743926301,52.8556868706544,81.1273735943552,7.71871554996691,10.9708752036712,6.29367190475632,3.94453924579887,0.00253807374194582,0.0055317387433702,0.00279250302421726,0.0226603448883407,0.0117584976304913,0.00552796107800819,2.64888084252155e-20,0.00213852432214273,0.0395613505724951,1.39097415734407e-78,0.00600209126646982,0.00737987664763203,1.63412234128634e-53,0.0362453476313953,0.0412416538665099,0.0310965884862583,0.0230234782069409,0.0656508340589825,0.0859773286953383,0.533428888463205,0.738351229225208,0.138759022669144,0.0960017833029712,0.168298865044158,0.0746173907227033,0.246182508773987,0.184569921936126,229.94648487598,56.5201254923068,125.381712701536,86.7158590118348,1.6181337319138,683.204941953121,1998.25615522314,0.181395659200287,0.285256691643697,68.0356135663932,76.98335487751,95.7812185654581,5.29696308803275,0.00732902853282102,0.00339653993756893,1.74691928110502e-23,0.00856361323473083,2.31812750659591e-34,0.0118249874436343,0.00312095848946714,0.000717408502774906,0.0122908791640263,0.0164941135144226,0.015093728746997,0.0223594972378883,0.00626466479297653,0.0424024737771615,0.0237278066122103,0.132681347391508,0.0411786676554557,0.101393515695141,0.136075964480824
"31",31,1,6.74506040155616,56.5250262708032,52.9208472070326,87.7785695675023,7.5294226562201,7.79458910750229,2.63347770442959,3.26752204566361,0.00297432470695725,0.00258148417612936,0.0114123686954169,0.0121624705782817,0.0032350164434726,0.00598813548826095,8.0415047394165e-51,0.00578810607466204,0.00464360338265249,8.12751208187837e-153,0.0079661074982507,0.0187100749701171,4.93356614562891e-103,0.0201686213225442,0.0224295705515604,0.0299495041689586,0.0154351372938009,0.0708109905257322,0.0899473860172374,0.415219390131103,0.667443038929725,0.117854730116722,0.14684462384319,0.137282087897564,0.309741633815407,0.198353666161185,0.217278894340125,191.860742262992,58.1834295116316,123.852408165015,85.9110336707042,1.60718034597748,601.439404921659,1959.49539497075,0.192145867345598,0.276345854608759,70.4565048692001,80.0692813800154,110.490778262606,5.75760053244483,0.0023629166615241,0.00308332626965514,0.000161599661402283,0.00280218152494782,0.000476687204454189,0.0104567271842926,0.00388457076162632,5.64696685478648e-06,0.00853490077668861,0.00179984606722801,0.0125278341717879,0.0252220854319587,0.0029651847517166,0.0289559012197747,0.00723238734024266,0.128677875524222,0.00773214200253387,0.111871959236151,0.134795098462614
"32",32,1,4.76640826552504,53.9058379977924,54.9592595567048,76.6381626571631,7.20773541381524,10.4244321934984,4.64951585167524,3.5664737632535,0.00278083151472894,0.00499974933386008,0.00920465456260502,0.0113724093046766,9.3601320306378e-05,0.00574913043792763,2.90913075416317e-16,0.00272598181457909,0.0415111254212804,3.18830640933953e-14,0.00725516186168672,0.00204036279432968,6.08926131705725e-06,0.0587962979772892,0.0226277697603434,0.0346388009282698,0.00954973595305058,0.0670090375439785,0.0983879752165592,0.481451504734198,0.652265503285177,0.180415120651612,0.169064993370566,0.153723966474177,0.159084786842478,0.243221256534164,0.195049932194759,226.508424794251,55.5203248310984,127.056634401878,66.0846328979145,1.04020367093041,706.052568935619,1987.84330419396,0.210615700096786,0.278166282668381,74.9495589904343,72.0832244146889,93.6442968025547,3.77115279445964,0.00589743208799363,1.22939788904152e-09,2.1840502363368e-73,0.0194666262840185,2.05392351334831e-36,0.0075354594285726,0.0153171127313365,0.00165021069995807,0.00771723397482352,0.000827836331882904,0.0168727227653026,0.0136280373006588,0.000769483499710396,0.0652285875053752,0.000299066932262495,0.119655133979087,0.0714658381035657,0.096691975627654,0.141699026136576
"33",33,0.999999999965271,6.65387977131921,53.693874320725,51.8661536059518,83.7032671621916,7.91583013904854,8.76448603784122,3.34866867713413,2.79890193029391,0.00182701325676443,0.00562210151386527,0.0159434603644828,0.0165599027943463,0.00339543954390484,0.00603967947671956,3.4676378301178e-151,2.61627027810512e-05,0.0114667628514564,7.38056849948419e-187,0.0045681193961608,0.0393171843929048,1.57987350774247e-08,0.0157378075295104,0.0482098874846406,0.0372832314222496,0.0132248654824864,0.0681730225649273,0.0966791411627634,0.512872917216699,0.669673881601966,0.120781830307029,0.167144039897304,0.184432573813589,0.334394574422343,0.283536338584257,0.241029816722165,194.173118926435,58.2485288423701,126.369030231979,104.813574532348,2.23601471964107,758.201399758475,1951.83712075199,0.165343377869205,0.278077041356636,74.1093446096088,88.6310701383793,104.326269450935,2.9850323325862,0.00151951288330976,0.000146750003580965,1.74966639852372e-35,0.00654012131733793,4.48292098110788e-111,0.0105467936750706,0.000234823400544594,0.000110657795229257,0.0452382147666483,1.0636312163695e-08,0.010735388855588,0.0225253777047751,0.00333460243296501,0.0337666355348272,0.019808701964259,0.128558509869424,0.0806260630085957,0.10076731831551,0.145838609452988
"34",34,0.99998414891929,6.22478660086136,52.8293750246795,51.1689001267397,75.634889514464,7.30940068285191,8.63283883493362,3.81481813559281,3.04389829407506,0.00168808668185386,0.00108872789991335,4.05587704782724e-05,0.0249836402655907,0.00183058227778016,0.00537232147740245,5.27411432715441e-11,5.67270970327018e-10,0.00198746269196787,1.96981915293352e-28,0.00505494668606948,0.0118156154709676,3.26712758832818e-82,0.0282333503097404,0.0573762603217391,0.0355674041887181,0.0554149087101497,0.0581955649689966,0.0911998798754902,0.472384819200476,0.717597442925881,0.157743793802019,0.157830911803681,0.177563770687382,0.0881883429223274,0.330487470499727,0.195210061650893,163.493719537443,60.2284562236963,125.036868160857,72.1081408030183,1.66822861383021,567.156659224438,2048.98124035134,0.182478511347476,0.278884699169517,67.9146268300592,74.9481675143565,92.9692346501331,5.24990382696905,0.00513923804645794,0.00722893789838379,0.0059359257313556,0.00346987497142278,7.65974270868273e-25,0.00887109398836834,0.00770969700199178,0.00786948184318067,0.0214181657482787,0.00969501308123526,0.0207411332912978,0.024416070685419,0.0103177259097717,0.0314890705678832,0.0039826165556886,0.116043303218174,0.0285082629810434,0.0693291770109417,0.141209642186389
"35",35,1,7.86734277895428,57.0160049190742,53.3493126599161,82.4494295089519,7.9976705129725,9.91651365151364,4.41333705003455,2.40170047946482,0.001907079148798,0.00589569938259297,1.6950000903991e-05,0.0125649918039553,0.0093167640829306,0.00493558480629364,2.15869166145277e-25,0.000447510861553709,0.0176785880641546,4.52547885847389e-39,0.00592015702039258,0.00668868317826576,2.74651842914912e-34,0.00645058924686471,0.0491719749251173,0.0332891972931287,0.0247696927584956,0.0550434221267517,0.0895153826784011,0.479791881078516,0.69038790778861,0.176476846289534,0.159681006370936,0.120334446455474,0.40490983491295,0.251747590205601,0.179309626075377,116.930292276221,60.2936817842376,127.113520043444,87.6778446799499,1.93035925915431,817.636710423966,2027.29890679076,0.157338795627799,0.275468675823035,64.9043604355099,86.4433981760175,97.1649062537729,5.54158748297549,0.00441332639172281,0.00640046030435916,1.67675187598006e-14,0.0112467453620267,1.29910335690168e-33,0.0104490332202758,3.66519862081035e-05,1.09951446391767e-05,0.0252173924771879,0.000902457283104922,0.024760157877106,0.016603748948597,0.0201615670571203,0.0712314911884022,0.00470905644210508,0.125013006937128,0.0649906804690656,0.0952996729677722,0.15143286044583
